mode,scale_family,composition_type,time_step,time_sec,spectral_centroid,rms_energy,spectral_centroid_norm,rms_energy_norm,spectral_centroid_smooth,rms_energy_smooth,spectral_centroid_smooth_norm,rms_energy_smooth_norm
pelog_melodic,Pelog,Melodic,1606,74.582494,624.318886,0.027947,0.070682,0.833476,736.371034,0.021096,0.112828,0.629145
pelog_melodic,Pelog,Melodic,1607,74.628934,556.019320,0.022677,0.044993,0.676303,743.504356,0.021382,0.115511,0.637686
pelog_melodic,Pelog,Melodic,1608,74.675374,540.801251,0.017807,0.039269,0.531073,744.358648,0.021835,0.115832,0.651197
pelog_melodic,Pelog,Melodic,1609,74.721814,672.971735,0.017076,0.088981,0.509258,742.375995,0.022194,0.115086,0.661904
pelog_melodic,Pelog,Melodic,1610,74.768254,1031.170047,0.025043,0.223709,0.746875,712.424254,0.021949,0.103821,0.654607
pelog_melodic,Pelog,Melodic,1611,74.814694,556.037311,0.029098,0.044999,0.867794,731.983568,0.021467,0.111177,0.640210
pelog_melodic,Pelog,Melodic,1612,74.861134,516.912127,0.025132,0.030283,0.749509,750.175663,0.021468,0.118020,0.640238
pelog_melodic,Pelog,Melodic,1613,74.907574,495.403381,0.019893,0.022193,0.593275,752.944112,0.021827,0.119061,0.650961
pelog_melodic,Pelog,Melodic,1614,74.954014,508.827440,0.016211,0.027243,0.483454,753.826416,0.022162,0.119393,0.660959
pelog_melodic,Pelog,Melodic,1615,75.000454,1548.254295,0.022191,0.418198,0.661809,701.242928,0.022094,0.099615,0.658904
pelog_melodic,Pelog,Melodic,1616,75.046893,777.972709,0.027766,0.128475,0.828084,680.228261,0.021492,0.091711,0.640970
pelog_melodic,Pelog,Melodic,1617,75.093333,612.111949,0.025291,0.066091,0.754276,726.219266,0.021200,0.109009,0.632264
pelog_melodic,Pelog,Melodic,1618,75.139773,539.218625,0.020161,0.038674,0.601263,733.643895,0.021448,0.111802,0.639643
pelog_melodic,Pelog,Melodic,1619,75.186213,565.941117,0.016087,0.048725,0.479775,736.158236,0.021804,0.112748,0.650278
pelog_melodic,Pelog,Melodic,1620,75.232653,987.233842,0.017114,0.207183,0.510409,729.330945,0.021953,0.110180,0.654718
pelog_melodic,Pelog,Melodic,1621,75.279093,873.763967,0.023872,0.164505,0.711939,705.266927,0.021500,0.101129,0.641196
pelog_melodic,Pelog,Melodic,1622,75.325533,552.899965,0.025489,0.043819,0.760170,732.768404,0.021010,0.111473,0.626595
pelog_melodic,Pelog,Melodic,1623,75.371973,517.001363,0.020708,0.030317,0.617590,741.765801,0.021052,0.114857,0.627830
pelog_melodic,Pelog,Melodic,1624,75.418413,521.231235,0.016098,0.031908,0.480091,743.782711,0.021349,0.115615,0.636693
pelog_melodic,Pelog,Melodic,1625,75.464853,606.474661,0.014183,0.063970,0.422973,743.981471,0.021573,0.115690,0.643384
pelog_melodic,Pelog,Melodic,1626,75.511293,1544.138976,0.022109,0.416650,0.659364,692.270824,0.021303,0.096240,0.635321
pelog_melodic,Pelog,Melodic,1627,75.557732,704.511904,0.027625,0.100845,0.823880,707.477154,0.020708,0.101960,0.617572
pelog_melodic,Pelog,Melodic,1628,75.604172,591.088076,0.024939,0.058183,0.743770,745.665303,0.020498,0.116323,0.611310
pelog_melodic,Pelog,Melodic,1629,75.650612,536.425908,0.020053,0.037623,0.598062,755.462951,0.020638,0.120009,0.615496
pelog_melodic,Pelog,Melodic,1630,75.697052,549.889678,0.015975,0.042687,0.476427,761.019822,0.020769,0.122099,0.619410
pelog_melodic,Pelog,Melodic,1631,75.743492,1106.066854,0.019306,0.251880,0.575771,741.577037,0.020659,0.114786,0.616125
pelog_melodic,Pelog,Melodic,1632,75.789932,696.860074,0.025960,0.097967,0.774219,726.248604,0.020094,0.109020,0.599258
pelog_melodic,Pelog,Melodic,1633,75.836372,535.741579,0.025836,0.037366,0.770530,760.319625,0.019596,0.121835,0.584417
pelog_melodic,Pelog,Melodic,1634,75.882812,512.802649,0.020698,0.028738,0.617273,766.225982,0.019579,0.124057,0.583913
pelog_melodic,Pelog,Melodic,1635,75.929252,514.041348,0.016784,0.029204,0.500554,766.693890,0.019794,0.124233,0.590327
pelog_melodic,Pelog,Melodic,1636,75.975692,1082.099300,0.015863,0.242865,0.473094,761.307227,0.019939,0.122207,0.594652
pelog_melodic,Pelog,Melodic,1637,76.022132,1375.874930,0.021092,0.353361,0.629047,709.216985,0.019554,0.102614,0.583167
pelog_melodic,Pelog,Melodic,1638,76.068571,735.171599,0.022968,0.112376,0.684975,743.536797,0.018991,0.115523,0.566381
pelog_melodic,Pelog,Melodic,1639,76.115011,677.078524,0.018713,0.090526,0.558070,767.573467,0.018880,0.124564,0.563079
pelog_melodic,Pelog,Melodic,1640,76.161451,598.378156,0.014911,0.060925,0.444696,772.640435,0.019072,0.126469,0.568805
pelog_melodic,Pelog,Melodic,1641,76.207891,567.195306,0.012561,0.049196,0.374605,773.376305,0.019264,0.126746,0.574507
pelog_melodic,Pelog,Melodic,1642,76.254331,1234.320384,0.015536,0.300119,0.463341,744.884423,0.019122,0.116030,0.570268
pelog_melodic,Pelog,Melodic,1643,76.300771,635.128508,0.020371,0.074748,0.607522,739.043975,0.018578,0.113833,0.554053
pelog_melodic,Pelog,Melodic,1644,76.347211,530.589392,0.020399,0.035428,0.608360,765.406336,0.018296,0.123749,0.545655
pelog_melodic,Pelog,Melodic,1645,76.393651,498.741403,0.017083,0.023449,0.509476,768.161633,0.018442,0.124785,0.549996
pelog_melodic,Pelog,Melodic,1646,76.440091,502.334125,0.014407,0.024800,0.429676,769.135760,0.018648,0.125151,0.556147
pelog_melodic,Pelog,Melodic,1647,76.486531,1390.908141,0.016368,0.359016,0.488144,740.536811,0.018721,0.114394,0.558321
pelog_melodic,Pelog,Melodic,1648,76.532971,1071.821488,0.022725,0.238999,0.677744,697.082916,0.018412,0.098050,0.549099
pelog_melodic,Pelog,Melodic,1649,76.579410,637.765252,0.023893,0.075739,0.712582,736.082940,0.018178,0.112719,0.542132
pelog_melodic,Pelog,Melodic,1650,76.625850,564.607085,0.019799,0.048223,0.590458,742.437665,0.018402,0.115109,0.548803
pelog_melodic,Pelog,Melodic,1651,76.672290,536.229225,0.016463,0.037549,0.490993,743.736867,0.018765,0.115598,0.559642
pelog_melodic,Pelog,Melodic,1652,76.718730,580.051099,0.015086,0.054032,0.449914,743.664339,0.019039,0.115571,0.567803
pelog_melodic,Pelog,Melodic,1653,76.765170,1062.988804,0.020205,0.235677,0.602575,710.287144,0.019031,0.103017,0.567571
pelog_melodic,Pelog,Melodic,1654,76.811610,567.908597,0.023609,0.049465,0.704085,720.050248,0.018753,0.106689,0.559279
pelog_melodic,Pelog,Melodic,1655,76.858050,533.523891,0.020909,0.036532,0.623584,741.544385,0.018655,0.114773,0.556360
pelog_melodic,Pelog,Melodic,1656,76.904490,510.120307,0.017321,0.027729,0.516564,744.813775,0.018826,0.116003,0.561449
pelog_melodic,Pelog,Melodic,1657,76.950930,506.797043,0.014908,0.026479,0.444619,746.059029,0.019024,0.116471,0.567359
pelog_melodic,Pelog,Melodic,1658,76.997370,1515.172073,0.018295,0.405755,0.545631,702.542638,0.018999,0.100104,0.566627
pelog_melodic,Pelog,Melodic,1659,77.043810,804.173019,0.023186,0.138330,0.691495,674.886334,0.018592,0.089702,0.554467
pelog_melodic,Pelog,Melodic,1660,77.090249,624.362195,0.022179,0.070698,0.661467,711.148843,0.018387,0.103341,0.548367
pelog_melodic,Pelog,Melodic,1661,77.136689,565.744751,0.018033,0.048651,0.537819,716.661318,0.018567,0.105414,0.553721
pelog_melodic,Pelog,Melodic,1662,77.183129,566.776483,0.015381,0.049039,0.458720,718.453165,0.018784,0.106088,0.560196
pelog_melodic,Pelog,Melodic,1663,77.229569,830.390580,0.014810,0.148191,0.441676,715.998876,0.018893,0.105165,0.563443
pelog_melodic,Pelog,Melodic,1664,77.276009,960.472143,0.018441,0.197118,0.549973,689.963238,0.018607,0.095372,0.554934
pelog_melodic,Pelog,Melodic,1665,77.322449,564.129201,0.020496,0.048043,0.611256,713.125557,0.018205,0.104084,0.542931
pelog_melodic,Pelog,Melodic,1666,77.368889,527.239196,0.018371,0.034168,0.547872,722.228287,0.018150,0.107508,0.541283
pelog_melodic,Pelog,Melodic,1667,77.415329,520.580320,0.015877,0.031663,0.473511,723.785857,0.018287,0.108094,0.545390
pelog_melodic,Pelog,Melodic,1668,77.461769,518.695418,0.014570,0.030954,0.434540,724.747113,0.018384,0.108456,0.548259
pelog_melodic,Pelog,Melodic,1669,77.508209,1363.015437,0.019803,0.348525,0.590582,674.956911,0.018202,0.089728,0.542852
pelog_melodic,Pelog,Melodic,1670,77.554649,674.856569,0.023389,0.089690,0.697548,673.072609,0.017755,0.089019,0.529519
pelog_melodic,Pelog,Melodic,1671,77.601088,572.066166,0.020806,0.051028,0.620494,700.066978,0.017559,0.099173,0.523660
pelog_melodic,Pelog,Melodic,1672,77.647528,530.965332,0.017263,0.035569,0.514845,708.579785,0.017636,0.102375,0.525966
pelog_melodic,Pelog,Melodic,1673,77.693968,542.276029,0.014498,0.039823,0.432391,714.951043,0.017644,0.104771,0.526217
pelog_melodic,Pelog,Melodic,1674,77.740408,1031.154992,0.015560,0.223703,0.464039,704.115689,0.017495,0.100696,0.521755
pelog_melodic,Pelog,Melodic,1675,77.786848,715.578489,0.019804,0.105007,0.590610,686.040609,0.017070,0.093897,0.509096
pelog_melodic,Pelog,Melodic,1676,77.833288,541.271706,0.020076,0.039446,0.598723,713.604816,0.016747,0.104265,0.499445
pelog_melodic,Pelog,Melodic,1677,77.879728,526.022170,0.016832,0.033710,0.501983,718.321776,0.016754,0.106039,0.499652
pelog_melodic,Pelog,Melodic,1678,77.926168,519.368025,0.014670,0.031207,0.437496,719.901458,0.016866,0.106633,0.503007
pelog_melodic,Pelog,Melodic,1679,77.972608,766.486977,0.014245,0.124155,0.424833,720.161553,0.016882,0.106731,0.503486
pelog_melodic,Pelog,Melodic,1680,78.019048,1164.249584,0.018251,0.273764,0.544296,677.096576,0.016515,0.090533,0.492534
pelog_melodic,Pelog,Melodic,1681,78.065488,736.000882,0.019579,0.112688,0.583923,697.525622,0.016010,0.098217,0.477477
pelog_melodic,Pelog,Melodic,1682,78.111927,694.201640,0.015550,0.096967,0.463746,718.642838,0.015854,0.106160,0.472815
pelog_melodic,Pelog,Melodic,1683,78.158367,613.683494,0.011817,0.066682,0.352433,723.025095,0.015956,0.107808,0.475863
pelog_melodic,Pelog,Melodic,1684,78.204807,598.970552,0.009952,0.061148,0.296793,723.945227,0.016060,0.108154,0.478975
pelog_melodic,Pelog,Melodic,1685,78.251247,1115.413348,0.014024,0.255395,0.418236,699.190345,0.015997,0.098843,0.477072
pelog_melodic,Pelog,Melodic,1686,78.297687,621.578398,0.018509,0.069651,0.552009,690.028179,0.015682,0.095397,0.467682
pelog_melodic,Pelog,Melodic,1687,78.344127,552.173956,0.018127,0.043546,0.540617,713.987690,0.015517,0.104409,0.462760
pelog_melodic,Pelog,Melodic,1688,78.390567,523.897320,0.014892,0.032911,0.444120,716.470408,0.015652,0.105342,0.466795
pelog_melodic,Pelog,Melodic,1689,78.437007,501.715898,0.012458,0.024568,0.371543,717.486368,0.015814,0.105725,0.471621
pelog_melodic,Pelog,Melodic,1690,78.483447,1083.437474,0.013292,0.243368,0.396404,705.158418,0.015870,0.101088,0.473291
pelog_melodic,Pelog,Melodic,1691,78.529887,994.410492,0.017680,0.209883,0.527266,673.143815,0.015643,0.089046,0.466524
pelog_melodic,Pelog,Melodic,1692,78.576327,618.610482,0.019307,0.068535,0.575791,699.042060,0.015449,0.098787,0.460732
pelog_melodic,Pelog,Melodic,1693,78.622766,560.678651,0.016585,0.046745,0.494630,703.206338,0.015637,0.100353,0.466338
pelog_melodic,Pelog,Melodic,1694,78.669206,536.057360,0.014284,0.037484,0.425986,703.304212,0.016009,0.100390,0.477444
pelog_melodic,Pelog,Melodic,1695,78.715646,532.335168,0.013507,0.036084,0.402810,701.760961,0.016322,0.099810,0.486792
pelog_melodic,Pelog,Melodic,1696,78.762086,1020.461918,0.016775,0.219681,0.500286,673.832286,0.016317,0.089305,0.486627
pelog_melodic,Pelog,Melodic,1697,78.808526,575.676534,0.019538,0.052386,0.582689,678.907987,0.016082,0.091214,0.479606
pelog_melodic,Pelog,Melodic,1698,78.854966,539.687224,0.017906,0.038850,0.534004,697.146454,0.016105,0.098074,0.480310
pelog_melodic,Pelog,Melodic,1699,78.901406,519.927986,0.015365,0.031418,0.458246,699.542561,0.016419,0.098975,0.489661
pelog_melodic,Pelog,Melodic,1700,78.947846,523.957523,0.013712,0.032933,0.408941,702.374870,0.016711,0.100041,0.498388
pelog_melodic,Pelog,Melodic,1701,78.994286,1253.965785,0.015696,0.307508,0.468096,675.007222,0.016805,0.089747,0.501181
pelog_melodic,Pelog,Melodic,1702,79.040726,777.487203,0.019309,0.128292,0.575851,651.366419,0.016594,0.080855,0.494897
pelog_melodic,Pelog,Melodic,1703,79.087166,615.640957,0.019265,0.067418,0.574554,678.740823,0.016480,0.091151,0.491487
pelog_melodic,Pelog,Melodic,1704,79.133605,568.105544,0.016221,0.049539,0.483758,683.470158,0.016670,0.092930,0.497159
pelog_melodic,Pelog,Melodic,1705,79.180045,556.839847,0.013913,0.045301,0.414931,685.745873,0.016917,0.093786,0.504521
pelog_melodic,Pelog,Melodic,1706,79.226485,723.092411,0.013801,0.107833,0.411592,686.413453,0.017060,0.094037,0.508777
pelog_melodic,Pelog,Melodic,1707,79.272925,916.943294,0.018600,0.180745,0.554703,662.389387,0.016926,0.085001,0.504787
pelog_melodic,Pelog,Melodic,1708,79.319365,571.819464,0.021163,0.050936,0.631146,682.161420,0.016695,0.092438,0.497911
pelog_melodic,Pelog,Melodic,1709,79.365805,558.362079,0.018311,0.045874,0.546081,693.873239,0.016749,0.096843,0.499523
pelog_melodic,Pelog,Melodic,1710,79.412245,536.084511,0.015164,0.037495,0.452256,696.542643,0.016990,0.097847,0.506695
pelog_melodic,Pelog,Melodic,1711,79.458685,521.594441,0.013466,0.032045,0.401596,698.210268,0.017167,0.098474,0.511968
pelog_melodic,Pelog,Melodic,1712,79.505125,1166.098556,0.017019,0.274459,0.507576,662.495975,0.017123,0.085041,0.510666
pelog_melodic,Pelog,Melodic,1713,79.551565,655.265349,0.020389,0.082322,0.608079,656.696893,0.016844,0.082860,0.502351
pelog_melodic,Pelog,Melodic,1714,79.598005,581.571674,0.019221,0.054604,0.573231,683.740291,0.016681,0.093032,0.497484
pelog_melodic,Pelog,Melodic,1715,79.644444,545.686749,0.016361,0.041106,0.487931,691.954722,0.016739,0.096121,0.499216
pelog_melodic,Pelog,Melodic,1716,79.690884,539.980610,0.014099,0.038960,0.420486,697.956465,0.016784,0.098379,0.500551
pelog_melodic,Pelog,Melodic,1717,79.737324,971.117186,0.014926,0.201122,0.445157,691.524087,0.016691,0.095959,0.497795
pelog_melodic,Pelog,Melodic,1718,79.783764,773.923600,0.018987,0.126952,0.566242,674.729670,0.016278,0.089643,0.485473
pelog_melodic,Pelog,Melodic,1719,79.830204,573.316077,0.020175,0.051498,0.601690,703.138035,0.015979,0.100328,0.476545
pelog_melodic,Pelog,Melodic,1720,79.876644,557.310025,0.017249,0.045478,0.514409,707.566097,0.016100,0.101993,0.480158
pelog_melodic,Pelog,Melodic,1721,79.923084,539.679919,0.014822,0.038847,0.442051,708.973890,0.016375,0.102523,0.488361
pelog_melodic,Pelog,Melodic,1722,79.969524,661.505562,0.013733,0.084669,0.409555,710.054378,0.016549,0.102929,0.493549
pelog_melodic,Pelog,Melodic,1723,80.015964,1156.508920,0.016001,0.270852,0.477208,677.959150,0.016389,0.090857,0.488782
pelog_melodic,Pelog,Melodic,1724,80.062404,732.394164,0.017383,0.111332,0.518405,699.422419,0.016066,0.098930,0.479134
pelog_melodic,Pelog,Melodic,1725,80.108844,676.874714,0.014808,0.090449,0.441617,725.557005,0.016050,0.108760,0.478670
pelog_melodic,Pelog,Melodic,1726,80.155283,594.444856,0.011953,0.059446,0.356481,729.852687,0.016297,0.110376,0.486042
pelog_melodic,Pelog,Melodic,1727,80.201723,581.054937,0.010337,0.054409,0.308270,731.576587,0.016533,0.111024,0.493084
pelog_melodic,Pelog,Melodic,1728,80.248163,1139.986774,0.015176,0.264638,0.452585,709.869034,0.016598,0.102860,0.495011
pelog_melodic,Pelog,Melodic,1729,80.294603,646.923312,0.020733,0.079184,0.618327,696.870597,0.016385,0.097970,0.488653
pelog_melodic,Pelog,Melodic,1730,80.341043,564.240369,0.020666,0.048085,0.616330,722.291197,0.016339,0.107532,0.487284
pelog_melodic,Pelog,Melodic,1731,80.387483,543.204204,0.016945,0.040173,0.505344,724.254600,0.016641,0.108270,0.496281
pelog_melodic,Pelog,Melodic,1732,80.433923,524.194003,0.013822,0.033022,0.412233,725.052593,0.016964,0.108570,0.505922
pelog_melodic,Pelog,Melodic,1733,80.480363,1084.530729,0.013920,0.243779,0.415129,719.038833,0.017160,0.106308,0.511756
pelog_melodic,Pelog,Melodic,1734,80.526803,1104.263387,0.018909,0.251201,0.563944,688.211961,0.017130,0.094714,0.510867
pelog_melodic,Pelog,Melodic,1735,80.573243,631.600397,0.021305,0.073421,0.635384,717.979147,0.017226,0.105910,0.513728
pelog_melodic,Pelog,Melodic,1736,80.619683,574.458616,0.018822,0.051928,0.561324,726.839918,0.017829,0.109243,0.531721
pelog_melodic,Pelog,Melodic,1737,80.666122,536.966120,0.016218,0.037826,0.483686,728.598737,0.018550,0.109904,0.553226
pelog_melodic,Pelog,Melodic,1738,80.712562,513.954866,0.014723,0.029171,0.439085,729.317199,0.019006,0.110174,0.566826
pelog_melodic,Pelog,Melodic,1739,80.759002,1081.728064,0.019257,0.242725,0.574308,701.143686,0.019036,0.099578,0.567724
pelog_melodic,Pelog,Melodic,1740,80.805442,596.578098,0.023282,0.060248,0.694348,704.630458,0.018775,0.100889,0.559940
pelog_melodic,Pelog,Melodic,1741,80.851882,555.639772,0.021288,0.044850,0.634875,727.175911,0.018950,0.109369,0.565144
pelog_melodic,Pelog,Melodic,1742,80.898322,541.230353,0.017645,0.039430,0.526232,730.450962,0.019484,0.110601,0.581067
pelog_melodic,Pelog,Melodic,1743,80.944762,539.971477,0.015405,0.038957,0.459439,733.327218,0.019894,0.111683,0.593310
pelog_melodic,Pelog,Melodic,1744,80.991202,1327.737890,0.019301,0.335256,0.575619,706.860005,0.020061,0.101728,0.598275
pelog_melodic,Pelog,Melodic,1745,81.037642,854.090140,0.026874,0.157105,0.801473,678.430941,0.019874,0.091035,0.592724
pelog_melodic,Pelog,Melodic,1746,81.084082,629.621236,0.026375,0.072676,0.786591,718.856234,0.019914,0.106240,0.593903
pelog_melodic,Pelog,Melodic,1747,81.130522,595.424170,0.019457,0.059814,0.580272,726.192283,0.020371,0.108999,0.607541
pelog_melodic,Pelog,Melodic,1748,81.176961,576.516524,0.015778,0.052702,0.470542,730.801469,0.020817,0.110733,0.620827
pelog_melodic,Pelog,Melodic,1749,81.223401,716.658738,0.015513,0.105413,0.462636,734.524873,0.021045,0.112133,0.627640
pelog_melodic,Pelog,Melodic,1750,81.269841,1015.149438,0.024156,0.217683,0.720411,709.851858,0.020866,0.102853,0.622309
pelog_melodic,Pelog,Melodic,1751,81.316281,608.705226,0.027623,0.064809,0.823806,730.394832,0.020586,0.110580,0.613953
pelog_melodic,Pelog,Melodic,1752,81.362721,581.719124,0.022033,0.054659,0.657092,744.832120,0.020770,0.116010,0.619442
pelog_melodic,Pelog,Melodic,1753,81.409161,555.186461,0.017249,0.044679,0.514437,747.692178,0.021203,0.117086,0.632338
pelog_melodic,Pelog,Melodic,1754,81.455601,535.682110,0.015187,0.037343,0.452922,749.877635,0.021457,0.117908,0.639931
pelog_melodic,Pelog,Melodic,1755,81.502041,1440.106265,0.022096,0.377520,0.658966,711.548254,0.021279,0.103491,0.634625
pelog_melodic,Pelog,Melodic,1756,81.548481,721.179579,0.027967,0.107114,0.834075,700.641588,0.020679,0.099389,0.616717
pelog_melodic,Pelog,Melodic,1757,81.594921,629.149849,0.025128,0.072499,0.749412,737.226518,0.020543,0.113149,0.612649
pelog_melodic,Pelog,Melodic,1758,81.641361,588.422951,0.019291,0.057181,0.575334,747.555932,0.020930,0.117035,0.624193
pelog_melodic,Pelog,Melodic,1759,81.687800,588.267750,0.015682,0.057122,0.467703,761.365419,0.021173,0.122229,0.631438
pelog_melodic,Pelog,Melodic,1760,81.734240,1007.437589,0.017678,0.214783,0.527230,772.271368,0.021062,0.126331,0.628139
pelog_melodic,Pelog,Melodic,1761,81.780680,844.385537,0.024969,0.153455,0.744654,772.178737,0.020321,0.126296,0.606038
pelog_melodic,Pelog,Melodic,1762,81.827120,598.431514,0.026293,0.060945,0.784147,814.141055,0.019725,0.142079,0.588275
pelog_melodic,Pelog,Melodic,1763,81.873560,583.680603,0.020497,0.055397,0.611292,831.650653,0.019765,0.148665,0.589452
pelog_melodic,Pelog,Melodic,1764,81.920000,561.150274,0.015743,0.046923,0.469511,846.382256,0.019985,0.154206,0.596007
pelog_melodic,Pelog,Melodic,1765,81.966440,635.956828,0.014864,0.075059,0.443303,862.491658,0.019971,0.160265,0.595603
pelog_melodic,Pelog,Melodic,1766,82.012880,1361.319837,0.023647,0.347887,0.705245,835.778323,0.019397,0.150217,0.578474
pelog_melodic,Pelog,Melodic,1767,82.059320,802.012453,0.027198,0.137517,0.811137,869.836066,0.018596,0.163027,0.554605
pelog_melodic,Pelog,Melodic,1768,82.105760,852.706252,0.020636,0.156584,0.615442,907.268190,0.018411,0.177106,0.549081
pelog_melodic,Pelog,Melodic,1769,82.152200,934.777725,0.013300,0.187453,0.396653,919.371306,0.018684,0.181659,0.557214
pelog_melodic,Pelog,Melodic,1770,82.198639,1013.296817,0.009335,0.216986,0.278405,932.287191,0.018845,0.186517,0.562031
pelog_melodic,Pelog,Melodic,1771,82.245079,1447.951574,0.015710,0.380471,0.468538,925.260477,0.018612,0.183874,0.555071
pelog_melodic,Pelog,Melodic,1772,82.291519,931.911083,0.022823,0.186375,0.680644,926.001351,0.017864,0.184152,0.532757
pelog_melodic,Pelog,Melodic,1773,82.337959,849.818524,0.021645,0.155498,0.645537,959.261830,0.017474,0.196663,0.521147
pelog_melodic,Pelog,Melodic,1774,82.384399,857.870162,0.014916,0.158527,0.444832,969.304290,0.017699,0.200440,0.527856
pelog_melodic,Pelog,Melodic,1775,82.430839,905.839551,0.010609,0.176569,0.316393,977.161037,0.018020,0.203395,0.537406
pelog_melodic,Pelog,Melodic,1776,82.477279,1402.334447,0.011960,0.363313,0.356681,983.122375,0.018086,0.205637,0.539378
pelog_melodic,Pelog,Melodic,1777,82.523719,1377.792333,0.021424,0.354083,0.638938,954.833907,0.017521,0.194997,0.522540
pelog_melodic,Pelog,Melodic,1778,82.570159,830.485276,0.024746,0.148226,0.738004,991.498798,0.016892,0.208788,0.503787
pelog_melodic,Pelog,Melodic,1779,82.616599,846.585445,0.018913,0.154282,0.564042,1003.915097,0.016904,0.213458,0.504127
pelog_melodic,Pelog,Melodic,1780,82.663039,866.903310,0.013011,0.161924,0.388019,997.439912,0.017342,0.211022,0.517205
pelog_melodic,Pelog,Melodic,1781,82.709478,859.203011,0.010005,0.159028,0.298379,985.802363,0.017751,0.206645,0.529405
pelog_melodic,Pelog,Melodic,1782,82.755918,1263.641102,0.018507,0.311147,0.551938,956.369051,0.017614,0.195574,0.525301
pelog_melodic,Pelog,Melodic,1783,82.802358,784.529797,0.024996,0.130941,0.745474,957.388024,0.017042,0.195958,0.508263
pelog_melodic,Pelog,Melodic,1784,82.848798,718.285217,0.022147,0.106025,0.660510,975.722784,0.016821,0.202854,0.501656
pelog_melodic,Pelog,Melodic,1785,82.895238,755.183587,0.016187,0.119903,0.482750,972.346012,0.017106,0.201584,0.510172
pelog_melodic,Pelog,Melodic,1786,82.941678,795.550476,0.012356,0.135086,0.368489,966.141395,0.017441,0.199250,0.520145
pelog_melodic,Pelog,Melodic,1787,82.988118,1535.310269,0.014622,0.413329,0.436073,938.566694,0.017489,0.188879,0.521586
pelog_melodic,Pelog,Melodic,1788,83.034558,1101.032238,0.020864,0.249986,0.622240,912.554316,0.016930,0.179095,0.504916
pelog_melodic,Pelog,Melodic,1789,83.080998,805.274029,0.022071,0.138744,0.658224,952.615978,0.016376,0.194163,0.488400
pelog_melodic,Pelog,Melodic,1790,83.127438,780.545829,0.017516,0.129443,0.522390,957.924793,0.016314,0.196160,0.486545
pelog_melodic,Pelog,Melodic,1791,83.173878,859.285330,0.012958,0.159059,0.386457,956.158313,0.016522,0.195495,0.492754
pelog_melodic,Pelog,Melodic,1792,83.220317,952.290556,0.011397,0.194040,0.339882,955.555408,0.016727,0.195268,0.498867
pelog_melodic,Pelog,Melodic,1793,83.266757,1216.513713,0.017215,0.293422,0.513408,933.524874,0.016369,0.186982,0.488187
pelog_melodic,Pelog,Melodic,1794,83.313197,790.334718,0.020627,0.133125,0.615157,950.138554,0.015696,0.193231,0.468104
pelog_melodic,Pelog,Melodic,1795,83.359637,781.747218,0.017297,0.129895,0.515843,966.184873,0.015398,0.199266,0.459231
pelog_melodic,Pelog,Melodic,1796,83.406077,850.840428,0.012926,0.155882,0.385506,968.663549,0.015493,0.200199,0.462046
pelog_melodic,Pelog,Melodic,1797,83.452517,857.544773,0.010245,0.158404,0.305543,969.244888,0.015629,0.200417,0.466103
pelog_melodic,Pelog,Melodic,1798,83.498957,1631.718519,0.013669,0.449591,0.407668,932.704319,0.015498,0.186674,0.462212
pelog_melodic,Pelog,Melodic,1799,83.545397,952.761733,0.017669,0.194218,0.526950,919.890506,0.014983,0.181854,0.446830
pelog_melodic,Pelog,Melodic,1800,83.591837,831.573727,0.017174,0.148636,0.512195,953.344586,0.014670,0.194437,0.437517
pelog_melodic,Pelog,Melodic,1801,83.638277,847.144894,0.014104,0.154492,0.420643,956.096534,0.014775,0.195472,0.440636
pelog_melodic,Pelog,Melodic,1802,83.684717,823.030436,0.011345,0.145422,0.338342,955.055395,0.014984,0.195080,0.446864
pelog_melodic,Pelog,Melodic,1803,83.731156,1116.803384,0.011528,0.255918,0.343812,951.692352,0.015068,0.193815,0.449381
pelog_melodic,Pelog,Melodic,1804,83.777596,1039.211599,0.016197,0.226734,0.483045,938.775832,0.014715,0.188957,0.438847
pelog_melodic,Pelog,Melodic,1805,83.824036,804.757108,0.018075,0.138549,0.539046,967.000883,0.014361,0.199573,0.428292
pelog_melodic,Pelog,Melodic,1806,83.870476,807.177255,0.015077,0.139460,0.449644,975.606447,0.014469,0.202810,0.431505
pelog_melodic,Pelog,Melodic,1807,83.916916,804.498892,0.012012,0.138452,0.358248,973.044661,0.014796,0.201847,0.441264
pelog_melodic,Pelog,Melodic,1808,83.963356,844.755972,0.010548,0.153594,0.314589,969.323915,0.015033,0.200447,0.448321
pelog_melodic,Pelog,Melodic,1809,84.009796,1474.355639,0.015826,0.390402,0.471971,929.192001,0.014916,0.185352,0.444857
pelog_melodic,Pelog,Melodic,1810,84.056236,835.584793,0.019608,0.150144,0.584773,943.677776,0.014599,0.190801,0.435400
pelog_melodic,Pelog,Melodic,1811,84.102676,838.462538,0.017134,0.151227,0.511005,970.508759,0.014657,0.200893,0.437132
pelog_melodic,Pelog,Melodic,1812,84.149116,885.029692,0.013085,0.168742,0.390233,967.444331,0.015011,0.199740,0.447671
pelog_melodic,Pelog,Melodic,1813,84.195556,958.183320,0.010150,0.196257,0.302719,964.935611,0.015317,0.198797,0.456813
pelog_melodic,Pelog,Melodic,1814,84.241995,1354.835738,0.013549,0.345448,0.404062,947.852258,0.015424,0.192371,0.459994
